stage,dataset,config,judge,judge_raw,judge_model,interaction_id,file,overall,average,CAC,EPC,AR,TRA,ACQ
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_180487,SoulChat_S1_gpt_judgments.jsonl,2.3,2.3,2.5,2.5,2.0,2.5,2.0
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_152749,SoulChat_S1_gpt_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_221019,SoulChat_S1_gpt_judgments.jsonl,2.9,2.9,3.0,3.5,2.5,3.0,2.5
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_189145,SoulChat_S1_gpt_judgments.jsonl,2.2,2.2,2.0,2.0,2.0,2.5,2.5
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_61440,SoulChat_S1_gpt_judgments.jsonl,2.5,2.5,2.0,2.5,2.0,3.0,3.0
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_173167,SoulChat_S1_gpt_judgments.jsonl,2.8,2.8,3.0,3.0,2.5,3.0,2.5
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_249771,SoulChat_S1_gpt_judgments.jsonl,2.5,2.5,2.0,3.0,2.0,2.5,3.0
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_192378,SoulChat_S1_gpt_judgments.jsonl,2.8,2.8,3.0,3.0,2.5,3.0,2.5
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_165169,SoulChat_S1_gpt_judgments.jsonl,3.3,3.3,3.0,4.0,3.0,3.5,3.0
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_88035,SoulChat_S1_gpt_judgments.jsonl,2.7,2.7,3.0,3.0,2.5,2.5,2.5
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_139945,SoulChat_S1_gpt_judgments.jsonl,2.4,2.4,2.0,2.5,2.0,3.0,2.5
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_70068,SoulChat_S1_gpt_judgments.jsonl,3.2,3.2,3.0,3.5,3.0,3.5,3.0
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_246013,SoulChat_S1_gpt_judgments.jsonl,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_119162,SoulChat_S1_gpt_judgments.jsonl,2.9,2.9,3.0,3.0,2.75,3.0,2.75
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_41153,SoulChat_S1_gpt_judgments.jsonl,2.4,2.4,2.0,3.0,2.0,2.5,2.5
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_234243,SoulChat_S1_gpt_judgments.jsonl,2.7,2.7,3.0,3.0,2.5,2.5,2.5
20,soulchat,S1,gpt,gpt,gpt-5.1,soulchat_204320,SoulChat_S1_gpt_judgments.jsonl,2.9,2.9,3.0,3.5,2.5,2.5,3.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_60352,SoulChat_S1_qwen_thinking_judgments.jsonl,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_82948,SoulChat_S1_qwen_thinking_judgments.jsonl,1.45,1.45,1.75,1.5,1.25,1.25,1.5
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_18458,SoulChat_S1_qwen_thinking_judgments.jsonl,1.4,1.4,1.5,1.75,1.25,1.5,1.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_180487,SoulChat_S1_qwen_thinking_judgments.jsonl,1.2,1.2,2.0,1.0,1.0,1.0,1.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_152749,SoulChat_S1_qwen_thinking_judgments.jsonl,1.3,1.3,1.5,1.0,1.5,1.5,1.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_221019,SoulChat_S1_qwen_thinking_judgments.jsonl,2.05,2.05,2.25,2.75,1.75,2.0,1.5
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_189145,SoulChat_S1_qwen_thinking_judgments.jsonl,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_61440,SoulChat_S1_qwen_thinking_judgments.jsonl,1.55,1.55,1.75,1.75,1.5,1.5,1.25
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_173167,SoulChat_S1_qwen_thinking_judgments.jsonl,1.55,1.55,1.75,1.5,1.5,1.5,1.5
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_249771,SoulChat_S1_qwen_thinking_judgments.jsonl,1.6,1.6,2.0,1.0,2.0,2.0,1.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_192378,SoulChat_S1_qwen_thinking_judgments.jsonl,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_165169,SoulChat_S1_qwen_thinking_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_88035,SoulChat_S1_qwen_thinking_judgments.jsonl,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_139945,SoulChat_S1_qwen_thinking_judgments.jsonl,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_70068,SoulChat_S1_qwen_thinking_judgments.jsonl,1.7,1.7,2.0,1.5,2.0,1.5,1.5
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_246013,SoulChat_S1_qwen_thinking_judgments.jsonl,1.5,1.5,1.5,1.75,1.5,1.5,1.25
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_119162,SoulChat_S1_qwen_thinking_judgments.jsonl,1.6,1.6,1.5,1.75,1.5,1.75,1.5
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_41153,SoulChat_S1_qwen_thinking_judgments.jsonl,1.45,1.45,1.5,1.75,1.25,1.5,1.25
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_234243,SoulChat_S1_qwen_thinking_judgments.jsonl,1.25,1.25,1.25,1.0,1.25,1.25,1.5
20,soulchat,S1,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_204320,SoulChat_S1_qwen_thinking_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_60352,SoulChat_S2_claude_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_82948,SoulChat_S2_claude_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_18458,SoulChat_S2_claude_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.5,1.5
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_180487,SoulChat_S2_claude_judgments.jsonl,1.7,1.7,1.5,2.0,1.5,2.0,1.5
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_152749,SoulChat_S2_claude_judgments.jsonl,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_221019,SoulChat_S2_claude_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_189145,SoulChat_S2_claude_judgments.jsonl,1.8,1.8,1.5,2.0,1.5,2.0,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_61440,SoulChat_S2_claude_judgments.jsonl,1.4,1.4,1.0,1.0,1.0,2.0,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_173167,SoulChat_S2_claude_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_249771,SoulChat_S2_claude_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_192378,SoulChat_S2_claude_judgments.jsonl,1.9,1.9,2.0,1.5,2.0,2.5,1.5
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_165169,SoulChat_S2_claude_judgments.jsonl,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_88035,SoulChat_S2_claude_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.0,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_139945,SoulChat_S2_claude_judgments.jsonl,1.9,1.9,1.5,2.0,1.5,2.5,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_70068,SoulChat_S2_claude_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_246013,SoulChat_S2_claude_judgments.jsonl,2.4,2.4,2.0,3.0,2.0,2.5,2.5
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_119162,SoulChat_S2_claude_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_41153,SoulChat_S2_claude_judgments.jsonl,1.6,1.6,1.5,1.5,1.5,2.0,1.5
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_234243,SoulChat_S2_claude_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,soulchat,S2,claude,claude,anthropic/claude-sonnet-4-6,soulchat_204320,SoulChat_S2_claude_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_60352,SoulChat_S2_gemini_judgments.jsonl,1.9,1.9,1.5,3.0,1.5,2.0,1.5
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_82948,SoulChat_S2_gemini_judgments.jsonl,1.1,1.1,1.0,1.0,1.0,1.5,1.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_18458,SoulChat_S2_gemini_judgments.jsonl,2.5,2.5,2.5,3.5,2.0,2.5,2.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_180487,SoulChat_S2_gemini_judgments.jsonl,1.5,1.5,1.5,1.5,1.5,1.5,1.5
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_152749,SoulChat_S2_gemini_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_221019,SoulChat_S2_gemini_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_189145,SoulChat_S2_gemini_judgments.jsonl,1.2,1.2,1.0,1.0,1.0,1.0,2.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_61440,SoulChat_S2_gemini_judgments.jsonl,1.1,1.1,1.0,1.0,1.0,1.5,1.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_173167,SoulChat_S2_gemini_judgments.jsonl,1.5,1.5,1.5,1.5,1.5,1.5,1.5
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_249771,SoulChat_S2_gemini_judgments.jsonl,1.4,1.4,1.5,1.0,1.5,1.5,1.5
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_192378,SoulChat_S2_gemini_judgments.jsonl,1.5,1.5,1.5,1.0,2.0,1.5,1.5
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_165169,SoulChat_S2_gemini_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_88035,SoulChat_S2_gemini_judgments.jsonl,1.9,1.9,2.0,1.5,2.0,2.0,2.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_139945,SoulChat_S2_gemini_judgments.jsonl,1.2,1.2,1.0,1.5,1.0,1.5,1.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_70068,SoulChat_S2_gemini_judgments.jsonl,1.9,1.9,2.0,2.0,2.0,2.0,1.5
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_246013,SoulChat_S2_gemini_judgments.jsonl,1.1,1.1,1.0,1.0,1.0,1.0,1.5
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_119162,SoulChat_S2_gemini_judgments.jsonl,1.6,1.6,1.5,2.0,1.5,1.5,1.5
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_41153,SoulChat_S2_gemini_judgments.jsonl,1.2,1.2,1.0,2.0,1.0,1.0,1.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_234243,SoulChat_S2_gemini_judgments.jsonl,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,soulchat,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_204320,SoulChat_S2_gemini_judgments.jsonl,1.2,1.2,1.0,1.5,1.0,1.0,1.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_60352,SoulChat_S2_gpt_judgments.jsonl,3.05,3.05,3.0,3.75,2.75,3.25,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_82948,SoulChat_S2_gpt_judgments.jsonl,2.5,2.5,2.5,2.0,2.5,3.0,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_18458,SoulChat_S2_gpt_judgments.jsonl,3.0,3.0,2.5,4.0,2.5,3.0,3.0
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_180487,SoulChat_S2_gpt_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,3.0,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_152749,SoulChat_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_221019,SoulChat_S2_gpt_judgments.jsonl,2.8,2.8,3.0,3.5,2.5,2.5,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_189145,SoulChat_S2_gpt_judgments.jsonl,2.6,2.6,2.0,3.0,2.0,3.0,3.0
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_61440,SoulChat_S2_gpt_judgments.jsonl,2.6,2.6,2.0,3.0,2.5,3.0,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_173167,SoulChat_S2_gpt_judgments.jsonl,2.8,2.8,3.0,3.0,3.0,2.5,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_249771,SoulChat_S2_gpt_judgments.jsonl,2.65,2.65,3.0,2.5,2.5,2.75,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_192378,SoulChat_S2_gpt_judgments.jsonl,2.7,2.7,2.5,3.0,2.5,3.0,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_165169,SoulChat_S2_gpt_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_88035,SoulChat_S2_gpt_judgments.jsonl,3.1,3.1,3.0,4.0,3.0,3.0,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_139945,SoulChat_S2_gpt_judgments.jsonl,2.6,2.6,2.0,3.0,2.5,3.0,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_70068,SoulChat_S2_gpt_judgments.jsonl,3.0,3.0,3.0,3.5,3.0,3.0,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_246013,SoulChat_S2_gpt_judgments.jsonl,3.15,3.15,3.0,3.5,3.0,3.25,3.0
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_119162,SoulChat_S2_gpt_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_41153,SoulChat_S2_gpt_judgments.jsonl,2.6,2.6,2.5,2.5,2.5,3.0,2.5
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_234243,SoulChat_S2_gpt_judgments.jsonl,2.5,2.5,2.5,3.0,2.5,2.5,2.0
20,soulchat,S2,gpt,gpt,gpt-5.1,soulchat_204320,SoulChat_S2_gpt_judgments.jsonl,3.1,3.1,3.0,4.0,3.0,3.0,2.5
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_60352,SoulChat_S2_qwen_thinking_judgments.jsonl,1.4,1.4,2.0,1.0,1.0,1.0,2.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_82948,SoulChat_S2_qwen_thinking_judgments.jsonl,2.45,2.45,2.5,2.75,2.25,2.5,2.25
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_18458,SoulChat_S2_qwen_thinking_judgments.jsonl,2.3,2.3,2.0,3.5,2.0,2.0,2.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_180487,SoulChat_S2_qwen_thinking_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.0,2.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_152749,SoulChat_S2_qwen_thinking_judgments.jsonl,2.1,2.1,2.5,2.0,2.0,2.0,2.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_221019,SoulChat_S2_qwen_thinking_judgments.jsonl,1.85,1.85,1.75,2.25,1.75,1.75,1.75
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_189145,SoulChat_S2_qwen_thinking_judgments.jsonl,1.5,1.5,1.5,1.0,1.5,1.5,2.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_61440,SoulChat_S2_qwen_thinking_judgments.jsonl,1.6,1.6,1.5,1.75,1.25,1.75,1.75
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_173167,SoulChat_S2_qwen_thinking_judgments.jsonl,2.35,2.35,2.5,3.0,2.25,2.0,2.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_249771,SoulChat_S2_qwen_thinking_judgments.jsonl,1.2,1.2,2.0,1.0,1.0,1.0,1.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_192378,SoulChat_S2_qwen_thinking_judgments.jsonl,1.6,1.6,2.0,1.0,2.0,2.0,1.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_165169,SoulChat_S2_qwen_thinking_judgments.jsonl,2.2,2.2,2.0,3.0,2.0,2.0,2.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_88035,SoulChat_S2_qwen_thinking_judgments.jsonl,2.7,2.7,2.5,3.5,2.5,2.5,2.5
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_139945,SoulChat_S2_qwen_thinking_judgments.jsonl,2.5,2.5,2.5,2.5,2.5,2.5,2.5
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_70068,SoulChat_S2_qwen_thinking_judgments.jsonl,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_246013,SoulChat_S2_qwen_thinking_judgments.jsonl,2.7,2.7,2.5,3.5,2.5,2.5,2.5
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_119162,SoulChat_S2_qwen_thinking_judgments.jsonl,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_41153,SoulChat_S2_qwen_thinking_judgments.jsonl,1.5,1.5,1.5,1.5,1.5,1.5,1.5
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_234243,SoulChat_S2_qwen_thinking_judgments.jsonl,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20,soulchat,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,soulchat_204320,SoulChat_S2_qwen_thinking_judgments.jsonl,1.2,1.2,1.0,2.0,1.0,1.0,1.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_60352,SoulChat_S3_claude_judgments.jsonl,2.2,2.2,2.0,2.5,2.0,2.5,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_82948,SoulChat_S3_claude_judgments.jsonl,2.2,2.2,2.0,2.0,2.0,2.5,2.5
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_18458,SoulChat_S3_claude_judgments.jsonl,2.4,2.4,2.0,3.0,2.0,2.5,2.5
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_180487,SoulChat_S3_claude_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_152749,SoulChat_S3_claude_judgments.jsonl,2.8,2.8,2.5,3.0,2.5,3.0,3.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_221019,SoulChat_S3_claude_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_189145,SoulChat_S3_claude_judgments.jsonl,2.0,2.0,1.5,2.0,1.5,2.5,2.5
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_61440,SoulChat_S3_claude_judgments.jsonl,1.4,1.4,1.0,1.0,1.0,2.0,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_173167,SoulChat_S3_claude_judgments.jsonl,2.5,2.5,2.0,2.5,2.5,2.5,3.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_249771,SoulChat_S3_claude_judgments.jsonl,1.9,1.9,2.0,1.5,2.0,2.0,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_192378,SoulChat_S3_claude_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_165169,SoulChat_S3_claude_judgments.jsonl,2.7,2.7,2.5,3.5,2.5,3.0,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_88035,SoulChat_S3_claude_judgments.jsonl,2.1,2.1,2.0,2.0,2.0,2.5,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_139945,SoulChat_S3_claude_judgments.jsonl,1.9,1.9,1.5,2.0,1.5,2.5,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_70068,SoulChat_S3_claude_judgments.jsonl,2.2,2.2,2.0,2.0,2.5,2.5,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_246013,SoulChat_S3_claude_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.0,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_119162,SoulChat_S3_claude_judgments.jsonl,2.3,2.3,2.0,3.0,2.0,2.5,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_41153,SoulChat_S3_claude_judgments.jsonl,1.7,1.7,1.5,2.0,1.5,2.0,1.5
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_234243,SoulChat_S3_claude_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,soulchat,S3,claude,claude,anthropic/claude-sonnet-4-6,soulchat_204320,SoulChat_S3_claude_judgments.jsonl,2.1,2.1,2.0,2.5,2.0,2.0,2.0
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_60352,SoulChat_S3_gemini_judgments.jsonl,2.3,2.3,2.0,3.5,2.0,2.0,2.0
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_82948,SoulChat_S3_gemini_judgments.jsonl,1.5,1.5,1.5,1.5,1.5,1.5,1.5
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_18458,SoulChat_S3_gemini_judgments.jsonl,3.1,3.1,3.0,4.5,3.0,3.0,2.0
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_180487,SoulChat_S3_gemini_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_152749,SoulChat_S3_gemini_judgments.jsonl,2.6,2.6,3.0,2.0,3.0,2.5,2.5
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_221019,SoulChat_S3_gemini_judgments.jsonl,2.0,2.0,2.0,3.0,1.5,1.5,2.0
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_189145,SoulChat_S3_gemini_judgments.jsonl,1.4,1.4,1.0,1.0,1.0,2.0,2.0
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_61440,SoulChat_S3_gemini_judgments.jsonl,1.7,1.7,1.5,2.0,1.5,2.0,1.5
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_173167,SoulChat_S3_gemini_judgments.jsonl,1.7,1.7,1.5,1.5,1.5,2.0,2.0
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_249771,SoulChat_S3_gemini_judgments.jsonl,1.1,1.1,1.0,1.0,1.0,1.0,1.5
20,soulchat,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,soulchat_192378,SoulChat_S3_gemini_judgments.jsonl,1.5,1.5,1.5,1.0,2.0,1.5,1.5
